,open,high,low,close,volume,ticker,predicted_close_390,true_close_390,buy_profit,sell_profit
2021-04-15 15:05:00,154.61000061035156,154.79989624023438,154.3903045654297,154.4871063232422,5779,GME,152.32706,158.27999877929688,0,-3.7928924560546875
2021-04-15 15:06:00,154.33999633789062,154.8000030517578,154.3000030517578,154.3000030517578,16110,GME,152.2731,158.97999572753906,0,-4.67999267578125
2021-04-15 15:07:00,154.47000122070312,154.7899932861328,154.31629943847656,154.59359741210938,9900,GME,152.21332,157.8000030517578,0,-3.2064056396484375
2021-04-15 15:08:00,154.60000610351562,155.4571990966797,154.60000610351562,155.1999969482422,16058,GME,152.18655,157.50770568847656,0,-2.307708740234375
2021-04-15 15:09:00,155.28500366210938,155.36990356445312,155.28500366210938,155.36990356445312,1482,GME,152.25453,157.610107421875,0,-2.240203857421875
2021-04-15 15:10:00,155.1999969482422,155.1999969482422,155.1999969482422,155.1999969482422,23005,GME,152.29523,157.14999389648438,0,-1.9499969482421875
2021-04-15 15:11:00,155.1649932861328,155.3300018310547,154.72000122070312,154.97999572753906,6434,GME,152.34099,156.7050018310547,0,-1.725006103515625
2021-04-15 15:12:00,155.11000061035156,155.17999267578125,154.7100067138672,155.17999267578125,6777,GME,152.34242,156.24000549316406,0,-1.0600128173828125
2021-04-15 15:13:00,155.14990234375,155.39990234375,155.0,155.38999938964844,12356,GME,152.38184,155.77000427246094,0,-0.3800048828125
2021-04-15 15:14:00,155.3690948486328,155.39999389648438,154.8300018310547,154.8300018310547,7547,GME,152.41869,156.0,0,-1.1699981689453125
2021-04-15 15:15:00,154.94000244140625,155.0198974609375,154.5,154.7100067138672,13486,GME,152.48212,155.52999877929688,0,-0.8199920654296875
2021-04-15 15:16:00,154.77999877929688,154.9600067138672,154.67999267578125,154.75999450683594,3767,GME,152.57452,156.0,0,-1.2400054931640625
2021-04-15 15:17:00,154.75,155.17999267578125,154.75,154.90499877929688,11947,GME,152.76555,156.00999450683594,0,-1.1049957275390625
2021-04-15 15:18:00,154.7769012451172,154.7899932861328,153.97999572753906,154.0,34843,GME,152.79295,156.3000030517578,0,-2.3000030517578125
2021-04-15 15:19:00,154.00999450683594,154.6199951171875,153.84010314941406,154.01010131835938,24904,GME,152.76068,156.41659545898438,0,-2.406494140625
2021-04-15 15:20:00,154.2100067138672,154.79429626464844,154.19000244140625,154.78990173339844,6157,GME,152.75896,156.07000732421875,0,-1.2801055908203125
2021-04-15 15:21:00,154.7899932861328,155.1898956298828,154.72000122070312,154.97999572753906,12580,GME,152.76305,156.13999938964844,0,-1.160003662109375
2021-04-15 15:22:00,154.85629272460938,155.0,154.6999969482422,154.9199981689453,9681,GME,152.7342,156.03990173339844,0,-1.119903564453125
2021-04-15 15:23:00,154.92999267578125,155.12989807128906,154.6699981689453,154.88999938964844,7245,GME,152.74062,155.9976043701172,0,-1.10760498046875
2021-04-15 15:24:00,154.9398956298828,154.9398956298828,154.3300018310547,154.35000610351562,8491,GME,152.74617,155.5,0,-1.149993896484375
2021-04-15 15:25:00,154.39999389648438,154.5,154.05999755859375,154.5,9003,GME,152.76495,155.72999572753906,0,-1.2299957275390625
2021-04-15 15:26:00,154.49000549316406,154.5500030517578,154.24000549316406,154.28759765625,8514,GME,152.80103,155.3000030517578,0,-1.0124053955078125
2021-04-15 15:27:00,154.39990234375,154.5399932861328,153.9499969482422,154.25,30991,GME,152.79338,155.52999877929688,0,-1.279998779296875
2021-04-15 15:28:00,154.39999389648438,154.4499969482422,154.03509521484375,154.3000030517578,5208,GME,152.77176,155.66029357910156,0,-1.36029052734375
2021-04-15 15:29:00,154.32000732421875,154.32000732421875,153.9499969482422,154.07000732421875,61101,GME,152.71027,155.25,0,-1.17999267578125
2021-04-15 15:30:00,154.18719482421875,154.69000244140625,154.17999267578125,154.6374969482422,5158,GME,152.65627,156.6300048828125,0,-1.9925079345703125
2021-04-15 15:31:00,154.66000366210938,155.40660095214844,154.66000366210938,155.08999633789062,14282,GME,152.59947,156.5301055908203,0,-1.4401092529296875
2021-04-15 15:32:00,155.1999969482422,155.3800048828125,154.75680541992188,154.99000549316406,13660,GME,152.5519,156.0,0,-1.0099945068359375
2021-04-15 15:33:00,155.0,155.36000061035156,154.99000549316406,155.10000610351562,10451,GME,152.50316,156.4788055419922,0,-1.3787994384765625
2021-04-15 15:34:00,155.19000244140625,155.47830200195312,155.1157989501953,155.23199462890625,12937,GME,152.46799,156.03089904785156,0,-0.7989044189453125
2021-04-15 15:35:00,155.33999633789062,155.6199951171875,155.22999572753906,155.51190185546875,8972,GME,152.4325,155.69000244140625,0,-0.1781005859375
2021-04-15 15:36:00,155.45989990234375,156.44000244140625,155.22999572753906,155.64869689941406,21311,GME,152.41144,155.80499267578125,0,-0.1562957763671875
2021-04-15 15:37:00,155.79440307617188,156.25,155.64999389648438,156.21200561523438,9818,GME,152.38986,156.11390686035156,0,0.0980987548828125
2021-04-15 15:38:00,156.1300048828125,156.1300048828125,155.56829833984375,155.66940307617188,7270,GME,152.39095,155.67449951171875,0,-0.005096435546875
2021-04-15 15:39:00,155.71499633789062,155.97000122070312,155.6300048828125,155.9600067138672,6691,GME,152.37555,155.50999450683594,0,0.45001220703125
2021-04-15 15:40:00,155.86000061035156,156.11000061035156,155.6999969482422,155.8394012451172,10770,GME,152.40227,155.6699981689453,0,0.169403076171875
2021-04-15 15:41:00,155.72000122070312,155.77000427246094,155.5,155.5,6978,GME,152.51227,155.97999572753906,0,-0.4799957275390625
2021-04-15 15:42:00,155.39999389648438,155.67999267578125,155.39999389648438,155.55990600585938,4681,GME,152.53262,155.72129821777344,0,-0.1613922119140625
2021-04-15 15:43:00,155.25,155.35000610351562,154.9636993408203,155.3000030517578,20686,GME,152.53758,156.0,0,-0.6999969482421875
2021-04-15 15:44:00,155.47000122070312,155.5684051513672,155.13999938964844,155.47000122070312,9196,GME,152.59586,155.89999389648438,0,-0.42999267578125
2021-04-15 15:45:00,155.47999572753906,155.97999572753906,155.47999572753906,155.97999572753906,11587,GME,152.663,155.75,0,0.2299957275390625
2021-04-15 15:46:00,155.9499969482422,156.19000244140625,155.60000610351562,156.11000061035156,13502,GME,152.67648,155.3347930908203,0,0.77520751953125
2021-04-15 15:47:00,156.04910278320312,156.49000549316406,156.04910278320312,156.40460205078125,15311,GME,152.70872,155.5699005126953,0,0.8347015380859375
2021-04-15 15:48:00,156.42770385742188,156.73989868164062,156.2006072998047,156.69520568847656,10085,GME,152.72543,155.4001007080078,0,1.29510498046875
2021-04-15 15:49:00,156.6416015625,156.72999572753906,155.72999572753906,155.9488067626953,16829,GME,152.7171,155.62989807128906,0,0.31890869140625
2021-04-15 15:50:00,155.92999267578125,156.0850067138672,155.85000610351562,156.01390075683594,3928,GME,152.72163,155.99510192871094,0,0.018798828125
2021-04-15 15:51:00,155.97999572753906,155.98989868164062,155.75999450683594,155.97000122070312,6072,GME,152.74612,155.61000061035156,0,0.3600006103515625
2021-04-15 15:52:00,155.83999633789062,155.9691925048828,155.71009826660156,155.87640380859375,4193,GME,152.81541,155.82000732421875,0,0.056396484375
2021-04-15 15:53:00,155.92999267578125,156.31350708007812,155.92999267578125,156.25469970703125,8526,GME,152.87097,155.8000030517578,0,0.4546966552734375
2021-04-15 15:54:00,156.3135986328125,156.8498992919922,156.3135986328125,156.73440551757812,12444,GME,152.94193,155.7458953857422,0,0.9885101318359375
2021-04-15 15:55:00,156.82000732421875,157.0449981689453,156.41000366210938,156.41000366210938,28652,GME,153.02061,155.4499969482422,0,0.9600067138671875
2021-04-15 15:56:00,156.55450439453125,156.5749969482422,155.9700927734375,156.08999633789062,9055,GME,153.05354,155.3000030517578,0,0.7899932861328125
2021-04-15 15:57:00,156.32839965820312,156.33999633789062,155.9600067138672,155.9600067138672,4006,GME,153.11557,155.05999755859375,0,0.9000091552734375
2021-04-15 15:58:00,156.07040405273438,156.07040405273438,155.55999755859375,155.61419677734375,4552,GME,153.17113,155.3300018310547,0,0.2841949462890625
2021-04-15 15:59:00,155.67999267578125,155.9145050048828,155.4550018310547,155.9145050048828,5602,GME,153.19295,155.0384063720703,0,0.8760986328125
2021-04-15 16:00:00,155.8240966796875,155.8240966796875,155.5,155.61500549316406,3103,GME,153.21266,155.02000427246094,0,0.595001220703125
2021-04-15 16:01:00,155.51499938964844,155.51499938964844,154.7006072998047,154.87600708007812,19656,GME,153.2246,154.23289489746094,0,0.6431121826171875
2021-04-15 16:02:00,155.0,155.2545928955078,154.97999572753906,155.0,4438,GME,153.21529,154.47000122070312,0,0.529998779296875
2021-04-15 16:03:00,154.91000366210938,154.91000366210938,154.57000732421875,154.77499389648438,7229,GME,153.17856,154.8699951171875,0,-0.095001220703125
2021-04-15 16:04:00,154.6699981689453,154.92999267578125,154.6699981689453,154.92999267578125,7080,GME,153.16013,154.67059326171875,0,0.2593994140625
2021-04-15 16:05:00,154.84500122070312,155.05029296875,154.8011932373047,154.8011932373047,4932,GME,153.1444,154.49310302734375,0,0.3080902099609375
2021-04-15 16:06:00,154.9051971435547,155.5,154.8155975341797,155.5,9093,GME,153.13896,154.60000610351562,0,0.899993896484375
2021-04-15 16:07:00,155.67999267578125,155.67999267578125,155.02000427246094,155.02000427246094,9079,GME,153.12907,154.39999389648438,0,0.6200103759765625
2021-04-15 16:08:00,155.14500427246094,155.3800048828125,155.07000732421875,155.0800018310547,3822,GME,153.11676,153.85000610351562,0,1.2299957275390625
2021-04-15 16:09:00,155.02999877929688,155.1300048828125,154.97000122070312,154.97000122070312,7237,GME,153.10342,153.8800048828125,0,1.089996337890625
